Executing fixed runner now.
Test being executed: org.apache.ambari.server.security.authorization.AmbariAuthorizationFilterTest.testDoFilter_NotLoggedIn_UseDefaultUser
Test being executed: org.apache.ambari.server.security.authorization.AmbariAuthorizationFilterTest.testDoFilter_adminAccess
Test being executed: org.apache.ambari.server.security.authorization.AmbariAuthorizationFilterTest.testDoFilter_clusterViewerAccess
Test being executed: org.apache.ambari.server.security.authorization.AmbariAuthorizationFilterTest.testDoFilter_clusterOperatorAccess
Test being executed: org.apache.ambari.server.security.authorization.AmbariAuthorizationFilterTest.testDoFilter_viewUserAccess
Test being executed: org.apache.ambari.server.security.authorization.AmbariAuthorizationFilterTest.testDoFilter_userNoPermissionsAccess
Test being executed: org.apache.ambari.server.security.authorization.AmbariAuthorizationFilterTest.testDoFilter_viewNotLoggedIn
Test being executed: org.apache.ambari.server.security.authorization.AmbariAuthorizationFilterTest.testDoFilter_stackAdvisorCalls
Test being executed: org.apache.ambari.server.security.authorization.AmbariAuthorizationProviderDisableUserTest.testDisabledUserViaDaoProvider
Test being executed: org.apache.ambari.server.security.authorization.AmbariAuthorizationProviderDisableUserTest.testDisabledUserViaLdapProvider
Test being executed: org.apache.ambari.server.security.authorization.TestAmbariLdapAuthoritiesPopulator.testGetGrantedAuthorities
Test being executed: org.apache.ambari.server.security.authorization.TestAmbariLdapAuthoritiesPopulator.testGetGrantedAuthoritiesWithLoginAlias
Test being executed: org.apache.ambari.server.security.authorization.UsersTest.testCreateUser_NoDuplicates
Test being executed: org.apache.ambari.server.security.authorization.UsersTest.testCreateUser_Duplicate
Test being executed: org.apache.ambari.server.security.authorization.UsersTest.testGetUserAuthorities
Test being executed: org.apache.ambari.server.security.authorization.TestUsers.testIsUserCanBeRemoved
Test being executed: org.apache.ambari.server.security.authorization.TestUsers.testModifyPassword_UserByAdmin
Test being executed: org.apache.ambari.server.security.authorization.TestUsers.testRevokeAdminPrivilege
Test being executed: org.apache.ambari.server.security.authorization.TestUsers.testGrantAdminPrivilege
Test being executed: org.apache.ambari.server.security.authorization.TestUsers.testCreateGetRemoveUser
Test being executed: org.apache.ambari.server.security.authorization.TestUsers.testSetUserActive
Test being executed: org.apache.ambari.server.security.authorization.TestUsers.testSetUserLdap
Test being executed: org.apache.ambari.server.security.authorization.TestUsers.testSetGroupLdap
Test being executed: org.apache.ambari.server.security.authorization.TestUsers.testCreateGetRemoveGroup
Test being executed: org.apache.ambari.server.security.authorization.TestUsers.testMembers
Test being executed: org.apache.ambari.server.security.authorization.TestUsers.testModifyPassword_UserByHimselfPasswordOk
Test being executed: org.apache.ambari.server.security.authorization.TestUsers.testModifyPassword_UserByHimselfPasswordNotOk
Test being executed: org.apache.ambari.server.security.authorization.TestUsers.testModifyPassword_UserByNonAdmin
Test being executed: org.apache.ambari.server.security.authorization.TestUsers.testCreateUserDefaultParams
Test being executed: org.apache.ambari.server.security.authorization.AmbariUserAuthenticationFilterTest.testDoFilterValid
Test being executed: org.apache.ambari.server.security.authorization.AmbariUserAuthenticationFilterTest.testDoFilterWithoutInternalToken
Test being executed: org.apache.ambari.server.security.authorization.AmbariUserAuthenticationFilterTest.testDoFilterWithoutUserToken
Test being executed: org.apache.ambari.server.security.authorization.AmbariUserAuthenticationFilterTest.testDoFilterWithIncorrectUser
Test being executed: org.apache.ambari.server.security.authorization.AmbariUserAuthenticationFilterTest.testDoFilterWithInvalidUserID
Test being executed: org.apache.ambari.server.security.authorization.UserNameTest.testRejectsForbiddenCharacters
Test being executed: org.apache.ambari.server.security.authorization.ResourceTypeTest.testGetId
Test being executed: org.apache.ambari.server.security.authorization.ResourceTypeTest.testTranslate
Test being executed: org.apache.ambari.server.security.authorization.AmbariLocalUserProviderTest.testSuccessfulAuth
Test being executed: org.apache.ambari.server.security.authorization.AmbariLocalUserProviderTest.testAuthWithIncorrectName
Test being executed: org.apache.ambari.server.security.authorization.AmbariLocalUserProviderTest.testAuthWithoutPass
Test being executed: org.apache.ambari.server.security.authorization.AmbariLocalUserProviderTest.testAuthWithIncorrectPass
Test being executed: org.apache.ambari.server.security.authorization.AmbariLdapAuthenticationProviderForDuplicateUserTest.testAuthenticateDuplicateUserAltUserSearchDisabled
Test being executed: org.apache.ambari.server.security.authorization.AmbariLdapAuthenticationProviderForDuplicateUserTest.testAuthenticateDuplicateUserAltUserSearchEnabled
Test being executed: org.apache.ambari.server.security.authorization.AmbariLdapAuthenticationProviderForDNWithSpaceTest.testAuthenticate
Test being executed: org.apache.ambari.server.security.authorization.AmbariLdapAuthenticationProviderForDNWithSpaceTest.testBadCredential
Test being executed: org.apache.ambari.server.security.authorization.AmbariLdapAuthenticationProviderForDNWithSpaceTest.testDisabled
Test being executed: org.apache.ambari.server.security.authorization.RoleAuthorizationTest.testTranslate
Test being executed: org.apache.ambari.server.security.authorization.jwt.JwtAuthenticationPropertiesTest.testSetNullAudiences
Test being executed: org.apache.ambari.server.security.authorization.jwt.JwtAuthenticationPropertiesTest.testSetEmptyAudiences
Test being executed: org.apache.ambari.server.security.authorization.jwt.JwtAuthenticationPropertiesTest.testSetValidAudiences
Test being executed: org.apache.ambari.server.security.authorization.jwt.JwtAuthenticationFilterTest.testDoFilter
Test being executed: org.apache.ambari.server.security.authorization.jwt.JwtAuthenticationFilterTest.testValidateTokenWithoutAudiences
Test being executed: org.apache.ambari.server.security.authorization.jwt.JwtAuthenticationFilterTest.testGetJWTFromCookie
Test being executed: org.apache.ambari.server.security.authorization.jwt.JwtAuthenticationFilterTest.testValidateSignature
Test being executed: org.apache.ambari.server.security.authorization.jwt.JwtAuthenticationFilterTest.testValidateAudiences
Test being executed: org.apache.ambari.server.security.authorization.jwt.JwtAuthenticationFilterTest.testValidateNullAudiences
Test being executed: org.apache.ambari.server.security.authorization.jwt.JwtAuthenticationFilterTest.testValidateExpiration
Test being executed: org.apache.ambari.server.security.authorization.jwt.JwtAuthenticationFilterTest.testValidateNoExpiration
Test being executed: org.apache.ambari.server.security.authorization.jwt.JwtAuthenticationFilterTest.testShouldApplyTrue
Test being executed: org.apache.ambari.server.security.authorization.jwt.JwtAuthenticationFilterTest.testShouldApplyTrueBadToken
Test being executed: org.apache.ambari.server.security.authorization.jwt.JwtAuthenticationFilterTest.testShouldApplyFalseMissingCookie
Test being executed: org.apache.ambari.server.security.authorization.jwt.JwtAuthenticationFilterTest.testShouldApplyFalseNotEnabled
Test being executed: org.apache.ambari.server.security.authorization.AmbariLdapAuthenticationProviderTest.testAuthenticate
Test being executed: org.apache.ambari.server.security.authorization.AmbariLdapAuthenticationProviderTest.testBadCredential
Test being executed: org.apache.ambari.server.security.authorization.AmbariLdapAuthenticationProviderTest.testDisabled
Test being executed: org.apache.ambari.server.security.authorization.AmbariLdapAuthenticationProviderTest.testGoodManagerCredentials
Test being executed: org.apache.ambari.server.security.authorization.AmbariLdapAuthenticationProviderTest.testBadManagerCredentials
Test being executed: org.apache.ambari.server.security.authorization.AmbariLdapAuthenticationProviderTest.testAuthenticateLoginAlias
Test being executed: org.apache.ambari.server.security.authorization.AmbariLdapAuthenticationProviderTest.testBadCredentialsForMissingLoginAlias
Test being executed: org.apache.ambari.server.security.authorization.AmbariLdapAuthenticationProviderTest.testBadCredentialsBadPasswordForLoginAlias
Test being executed: org.apache.ambari.server.security.SecurityHelperImplTest.testSecurityHelperWithUserDetails
Test being executed: org.apache.ambari.server.security.SecurityHelperImplTest.testSecurityHelperWithUser
Test being executed: org.apache.ambari.server.security.SecurityHelperImplTest.testSecurityHelperWithUnknownPrincipal
Test being executed: org.apache.ambari.server.security.SslExecutionTest.testSslLogging
Test being executed: org.apache.ambari.server.security.SecurityFilterTest.mustFilterNonHttpsRequests
Test being executed: org.apache.ambari.server.security.SecurityFilterTest.mustAllowSecurePortRequests
Test being executed: org.apache.ambari.server.security.SecurityFilterTest.mustAllowCertCreationRequests
Test being executed: org.apache.ambari.server.security.SecurityFilterTest.mustAllowCertCaGetRequests
Test being executed: org.apache.ambari.server.security.encryption.CredentialStoreTest.testInMemoryCredentialStoreService_AddCredentialToStoreWithPersistMaster
Test being executed: org.apache.ambari.server.security.encryption.CredentialStoreTest.testInMemoryCredentialStoreService_AddCredentialToStore
Test being executed: org.apache.ambari.server.security.encryption.CredentialStoreTest.testInMemoryCredentialStoreService_GetCredential
Test being executed: org.apache.ambari.server.security.encryption.CredentialStoreTest.testInMemoryCredentialStoreService_RemoveCredential
Test being executed: org.apache.ambari.server.security.encryption.CredentialStoreTest.testInMemoryCredentialStoreService_CredentialExpired
Test being executed: org.apache.ambari.server.security.encryption.CredentialStoreTest.testFileBasedCredentialStoreService_AddCredentialToStoreWithPersistMaster
Test being executed: org.apache.ambari.server.security.encryption.CredentialStoreTest.testFileBasedCredentialStoreService_AddCredentialToStore
Test being executed: org.apache.ambari.server.security.encryption.CredentialStoreTest.testFileBasedCredentialStoreService_GetCredential
Test being executed: org.apache.ambari.server.security.encryption.CredentialStoreTest.testFileBasedCredentialStoreService_RemoveCredential
Test being executed: org.apache.ambari.server.security.encryption.MasterKeyServiceTest.testInitializeMasterKey
Test being executed: org.apache.ambari.server.security.encryption.MasterKeyServiceTest.testReadFromEnvAsKey
Test being executed: org.apache.ambari.server.security.encryption.MasterKeyServiceTest.testReadFromEnvAsPath
Test being executed: org.apache.ambari.server.security.encryption.CredentialProviderTest.testInitialization
Test being executed: org.apache.ambari.server.security.encryption.CredentialProviderTest.testIsAliasString
Test being executed: org.apache.ambari.server.security.encryption.CredentialProviderTest.testCredentialStore
Test being executed: org.apache.ambari.server.security.encryption.CredentialStoreServiceImplTest.testFailToReinitialize_Temporary
Test being executed: org.apache.ambari.server.security.encryption.CredentialStoreServiceImplTest.testFailNotInitialized
Test being executed: org.apache.ambari.server.security.encryption.CredentialStoreServiceImplTest.testSetAndGetCredential_Temporary
Test being executed: org.apache.ambari.server.security.encryption.CredentialStoreServiceImplTest.testSetAndGetCredential_Persisted
Test being executed: org.apache.ambari.server.security.encryption.CredentialStoreServiceImplTest.testRemoveCredential_Temporary
Test being executed: org.apache.ambari.server.security.encryption.CredentialStoreServiceImplTest.testRemoveCredential_Persisted
Test being executed: org.apache.ambari.server.security.encryption.CredentialStoreServiceImplTest.testRemoveCredential_Either
Test being executed: org.apache.ambari.server.security.encryption.CredentialStoreServiceImplTest.testUpdateCredential
Test being executed: org.apache.ambari.server.security.encryption.CredentialStoreServiceImplTest.testContainsCredential
Test being executed: org.apache.ambari.server.security.encryption.CredentialStoreServiceImplTest.testIsCredentialPersisted
Test being executed: org.apache.ambari.server.security.encryption.CredentialStoreServiceImplTest.testListCredentials
Test being executed: org.apache.ambari.server.security.encryption.CredentialStoreServiceImplTest.testFailToReinitialize_Persisted
Test being executed: org.apache.ambari.server.security.encryption.AESEncryptorTest.testEncryptionDecryption
Test being executed: org.apache.ambari.server.security.encryption.AESEncryptorTest.testDecryptionWithDiffEncryptors
Test being executed: org.apache.ambari.server.security.AmbariViewsSecurityHeaderFilterTest.testDoFilter_DefaultValuesSSL
Test being executed: org.apache.ambari.server.security.AmbariViewsSecurityHeaderFilterTest.testDoFilter_DefaultValuesNoSSL
Test being executed: org.apache.ambari.server.security.AmbariViewsSecurityHeaderFilterTest.testDoFilter_CustomValuesNoSSL
Test being executed: org.apache.ambari.server.security.AmbariViewsSecurityHeaderFilterTest.testDoFilter_CustomValuesSSL
Test being executed: org.apache.ambari.server.security.AmbariViewsSecurityHeaderFilterTest.testDoFilter_EmptyValuesNoSSL
Test being executed: org.apache.ambari.server.security.AmbariViewsSecurityHeaderFilterTest.testDoFilter_EmptyValuesSSL
Test being executed: org.apache.ambari.server.security.ldap.LdapPerformanceTest.testLdapSync
Test being executed: org.apache.ambari.server.security.ldap.AmbariLdapDataPopulatorTest.synchronizeExistingLdapGroups
Test being executed: org.apache.ambari.server.security.ldap.AmbariLdapDataPopulatorTest.testIsLdapEnabled_badConfiguration
Test being executed: org.apache.ambari.server.security.ldap.AmbariLdapDataPopulatorTest.testReferralMethod
Test being executed: org.apache.ambari.server.security.ldap.AmbariLdapDataPopulatorTest.testIsLdapEnabled_reallyEnabled
Test being executed: org.apache.ambari.server.security.ldap.AmbariLdapDataPopulatorTest.testIsLdapEnabled_reallyDisabled
Test being executed: org.apache.ambari.server.security.ldap.AmbariLdapDataPopulatorTest.testSynchronizeExistingLdapGroups_removeDuringIteration
Test being executed: org.apache.ambari.server.security.ldap.AmbariLdapDataPopulatorTest.testCleanUpLdapUsersWithoutGroup
Test being executed: org.apache.ambari.server.security.ldap.AmbariLdapDataPopulatorTest.testSynchronizeLdapGroups_allExist
Test being executed: org.apache.ambari.server.security.ldap.AmbariLdapDataPopulatorTest.testSynchronizeLdapGroups_add
Test being executed: org.apache.ambari.server.security.ldap.AmbariLdapDataPopulatorTest.testSynchronizeLdapGroups_update
Test being executed: org.apache.ambari.server.security.ldap.AmbariLdapDataPopulatorTest.testSynchronizeLdapGroups_absent
Test being executed: org.apache.ambari.server.security.ldap.AmbariLdapDataPopulatorTest.testSynchronizeAllLdapGroups
Test being executed: org.apache.ambari.server.security.ldap.AmbariLdapDataPopulatorTest.testSynchronizeAllLdapGroups_add
Test being executed: org.apache.ambari.server.security.ldap.AmbariLdapDataPopulatorTest.testSynchronizeAllLdapGroups_remove
Test being executed: org.apache.ambari.server.security.ldap.AmbariLdapDataPopulatorTest.testSynchronizeAllLdapGroups_update
Test being executed: org.apache.ambari.server.security.ldap.AmbariLdapDataPopulatorTest.testSynchronizeAllLdapUsers
Test being executed: org.apache.ambari.server.security.ldap.AmbariLdapDataPopulatorTest.testSynchronizeAllLdapSkipLocal
Test being executed: org.apache.ambari.server.security.ldap.AmbariLdapDataPopulatorTest.testSynchronizeAllLdapUsers_add
Test being executed: org.apache.ambari.server.security.ldap.AmbariLdapDataPopulatorTest.testSynchronizeAllLdapUsers_remove
Test being executed: org.apache.ambari.server.security.ldap.AmbariLdapDataPopulatorTest.testSynchronizeAllLdapUsers_update
Test being executed: org.apache.ambari.server.security.ldap.AmbariLdapDataPopulatorTest.testSynchronizeExistingLdapUsers
Test being executed: org.apache.ambari.server.security.ldap.AmbariLdapDataPopulatorTest.testSynchronizeLdapUsers_allExist
Test being executed: org.apache.ambari.server.security.ldap.AmbariLdapDataPopulatorTest.testSynchronizeLdapUsers_add
Test being executed: org.apache.ambari.server.security.ldap.AmbariLdapDataPopulatorTest.testSynchronizeLdapUsers_update
Test being executed: org.apache.ambari.server.security.ldap.AmbariLdapDataPopulatorTest.testSynchronizeLdapUsers_absent
Test being executed: org.apache.ambari.server.security.ldap.AmbariLdapDataPopulatorTest.testRefreshGroupMembers
Test being executed: org.apache.ambari.server.security.ldap.AmbariLdapDataPopulatorTest.testGetLdapUserByMemberAttr
Test being executed: org.apache.ambari.server.security.ldap.AmbariLdapDataPopulatorTest.testGetLdapUserByMemberAttrNoPagination
Test being executed: org.apache.ambari.server.security.ldap.AmbariLdapDataPopulatorTest.testLdapUserContextMapper_uidIsNull
Test being executed: org.apache.ambari.server.security.ldap.AmbariLdapDataPopulatorTest.testLdapUserContextMapper_uidAndUsernameAreNull
Test being executed: org.apache.ambari.server.security.ldap.AmbariLdapDataPopulatorTest.testLdapUserContextMapper
Test being executed: org.apache.ambari.server.security.ldap.AmbariLdapDataPopulatorTest.testIsMemberAttributeBaseDn
Test being executed: org.apache.ambari.server.security.ldap.AmbariLdapDataPopulatorTest.testIsMemberAttributeBaseDn_withUidMatch
Test being executed: org.apache.ambari.server.security.ldap.AmbariLdapDataPopulatorTest.testIsMemberAttributeBaseDn_withLowerAndUpperCaseValue
Test being executed: org.apache.ambari.server.security.ldap.AmbariLdapDataPopulatorTest.testIsMemberAttributeBaseDn_withWrongAttribute
Test being executed: org.apache.ambari.server.security.ldap.AmbariLdapDataPopulatorTest.testIsMemberAttributeBaseDn_withEmptyValues
Test being executed: org.apache.ambari.server.security.ldap.AmbariLdapDataPopulatorTest.testIsMemberAttributeBaseDn_withDifferentUserAndGroupNameAttribute
Test being executed: org.apache.ambari.server.security.ldap.AmbariLdapDataPopulatorTest.testGetUniqueIdMemberPattern
Test being executed: org.apache.ambari.server.security.ldap.AmbariLdapDataPopulatorTest.testGetUniqueIdByMemberPatternWhenPatternIsWrong
Test being executed: org.apache.ambari.server.security.ldap.AmbariLdapDataPopulatorTest.testGetUniqueIdByMemberPatternWhenPatternIsEmpty
Test being executed: org.apache.ambari.server.security.ldap.AmbariLdapDataPopulatorTest.testGetUniqueIdByMemberPatternWhenMembershipAttributeIsNull
Test being executed: org.apache.ambari.server.security.ldap.AmbariLdapDataPopulatorTest.testCreateCustomMemberFilter
Test being executed: org.apache.ambari.server.security.AbstractSecurityHeaderFilterTest.testDoFilter_DefaultValuesSSL
Test being executed: org.apache.ambari.server.security.AbstractSecurityHeaderFilterTest.testDoFilter_DefaultValuesNoSSL
Test being executed: org.apache.ambari.server.security.AbstractSecurityHeaderFilterTest.testDoFilter_CustomValuesNoSSL
Test being executed: org.apache.ambari.server.security.AbstractSecurityHeaderFilterTest.testDoFilter_CustomValuesSSL
Test being executed: org.apache.ambari.server.security.AbstractSecurityHeaderFilterTest.testDoFilter_EmptyValuesNoSSL
Test being executed: org.apache.ambari.server.security.AbstractSecurityHeaderFilterTest.testDoFilter_EmptyValuesSSL
Test being executed: org.apache.ambari.server.security.AmbariLdapUtilsTest.testIsUserPrincipalNameFormat_True
Test being executed: org.apache.ambari.server.security.AmbariLdapUtilsTest.testIsUserPrincipalNameFormatMultipleAtSign_True
Test being executed: org.apache.ambari.server.security.AmbariLdapUtilsTest.testIsUserPrincipalNameFormat_False
Test being executed: org.apache.ambari.server.security.AmbariLdapUtilsTest.testIsUserPrincipalNameFormatWithAtSign_False
Test being executed: org.apache.ambari.server.security.AmbariLdapUtilsTest.testIsUserPrincipalNameFormatWithAtSign1_False
Test being executed: org.apache.ambari.server.security.AmbariLdapUtilsTest.testIsLdapObjectOutOfScopeFromBaseDn
Test being executed: org.apache.ambari.server.security.AmbariLdapUtilsTest.testIsLdapObjectOutOfScopeFromBaseDn_dnOutOfScope
Test being executed: org.apache.ambari.server.security.AmbariLdapUtilsTest.testGetFullDn
Test being executed: org.apache.ambari.server.security.SecurePasswordHelperTest.testCreateSecurePassword
Test being executed: org.apache.ambari.server.security.SecurePasswordHelperTest.testCreateSecurePasswordWithRules
Test being executed: org.apache.ambari.server.security.CertGenerationTest.testServerCertGen
Test being executed: org.apache.ambari.server.security.CertGenerationTest.testServerKeyGen
Test being executed: org.apache.ambari.server.security.CertGenerationTest.testServerKeystoreGen
Test being executed: org.apache.ambari.server.security.CertGenerationTest.testRevokeExistingAgentCert
Test being executed: org.apache.ambari.server.security.CertGenerationTest.testPassFileGen
Test being executed: org.apache.ambari.server.view.ViewSubResourceDefinitionTest.testGetPluralName
Test being executed: org.apache.ambari.server.view.ViewSubResourceDefinitionTest.testGetSingularName
Test being executed: org.apache.ambari.server.view.ViewSubResourceDefinitionTest.testGetSubResourceDefinitions
Test being executed: org.apache.ambari.server.view.configuration.EntityConfigTest.testGetClassName
Test being executed: org.apache.ambari.server.view.configuration.EntityConfigTest.testGetIdProperty
Test being executed: org.apache.ambari.server.view.configuration.ResourceConfigTest.testGetPluralName
Test being executed: org.apache.ambari.server.view.configuration.ResourceConfigTest.testGetName
Test being executed: org.apache.ambari.server.view.configuration.ResourceConfigTest.testGetSubResourceNames
Test being executed: org.apache.ambari.server.view.configuration.ResourceConfigTest.testGetProviderClass
Test being executed: org.apache.ambari.server.view.configuration.ResourceConfigTest.testGetServiceClass
Test being executed: org.apache.ambari.server.view.configuration.ResourceConfigTest.testGetResourceClass
Test being executed: org.apache.ambari.server.view.configuration.ResourceConfigTest.testGetIdProperty
Test being executed: org.apache.ambari.server.view.configuration.PermissionConfigTest.testGetName
Test being executed: org.apache.ambari.server.view.configuration.PermissionConfigTest.testGetDescription
Test being executed: org.apache.ambari.server.view.configuration.InstanceConfigTest.testGetProperties
Test being executed: org.apache.ambari.server.view.configuration.InstanceConfigTest.testGetName
Test being executed: org.apache.ambari.server.view.configuration.InstanceConfigTest.testGetLabel
Test being executed: org.apache.ambari.server.view.configuration.InstanceConfigTest.testGetIcon
Test being executed: org.apache.ambari.server.view.configuration.InstanceConfigTest.testGetIcon64
Test being executed: org.apache.ambari.server.view.configuration.InstanceConfigTest.testGetDescription
Test being executed: org.apache.ambari.server.view.configuration.InstanceConfigTest.testIsVisible
Test being executed: org.apache.ambari.server.view.configuration.PropertyConfigTest.testGetKey
Test being executed: org.apache.ambari.server.view.configuration.PropertyConfigTest.testGetValue
Test being executed: org.apache.ambari.server.view.configuration.PersistenceConfigTest.testGetEntities
Test being executed: org.apache.ambari.server.view.configuration.ParameterConfigTest.testGetName
Test being executed: org.apache.ambari.server.view.configuration.ParameterConfigTest.testGetLabel
Test being executed: org.apache.ambari.server.view.configuration.ParameterConfigTest.testGetDescription
Test being executed: org.apache.ambari.server.view.configuration.ParameterConfigTest.testIsRequired
Test being executed: org.apache.ambari.server.view.configuration.ParameterConfigTest.testGetDefaultValue
Test being executed: org.apache.ambari.server.view.configuration.ParameterConfigTest.testGetClusterConfig
Test being executed: org.apache.ambari.server.view.configuration.ParameterConfigTest.testIsMasked
Test being executed: org.apache.ambari.server.view.configuration.ParameterConfigTest.testGetPlaceholder
Test being executed: org.apache.ambari.server.view.configuration.AutoInstanceConfigTest.testGetName
Test being executed: org.apache.ambari.server.view.configuration.AutoInstanceConfigTest.testGetServices
Test being executed: org.apache.ambari.server.view.configuration.AutoInstanceConfigTest.testDescription
Test being executed: org.apache.ambari.server.view.configuration.AutoInstanceConfigTest.testGetStackId
Test being executed: org.apache.ambari.server.view.configuration.AutoInstanceConfigTest.shouldParseClusterInheritedPermissions
Test being executed: org.apache.ambari.server.view.configuration.ViewConfigTest.testGetName
Test being executed: org.apache.ambari.server.view.configuration.ViewConfigTest.testGetLabel
Test being executed: org.apache.ambari.server.view.configuration.ViewConfigTest.testGetVersion
Test being executed: org.apache.ambari.server.view.configuration.ViewConfigTest.testGetBuild
Test being executed: org.apache.ambari.server.view.configuration.ViewConfigTest.testGetIcon
Test being executed: org.apache.ambari.server.view.configuration.ViewConfigTest.testGetIcon64
Test being executed: org.apache.ambari.server.view.configuration.ViewConfigTest.testGetDescription
Test being executed: org.apache.ambari.server.view.configuration.ViewConfigTest.testGetResources
Test being executed: org.apache.ambari.server.view.configuration.ViewConfigTest.testGetDataVersion
Test being executed: org.apache.ambari.server.view.configuration.ViewConfigTest.testGetValidator
Test being executed: org.apache.ambari.server.view.configuration.ViewConfigTest.testGetDataMigrator
Test being executed: org.apache.ambari.server.view.configuration.ViewConfigTest.testGetDataMigratorClass
Test being executed: org.apache.ambari.server.view.configuration.ViewConfigTest.testMasker
Test being executed: org.apache.ambari.server.view.configuration.ViewConfigTest.testGetView
Test being executed: org.apache.ambari.server.view.configuration.ViewConfigTest.testGetParameters
Test being executed: org.apache.ambari.server.view.configuration.ViewConfigTest.testGetAutoInstance
Test being executed: org.apache.ambari.server.view.configuration.ViewConfigTest.testGetInstances
Test being executed: org.apache.ambari.server.view.configuration.ViewConfigTest.testIsSystem
Test being executed: org.apache.ambari.server.view.configuration.ViewConfigTest.testGetExtraClasspath
Test being executed: org.apache.ambari.server.view.configuration.ViewConfigTest.testGetMinAmbariVersion
Test being executed: org.apache.ambari.server.view.configuration.ViewConfigTest.testGetMaxAmbariVersion
Test being executed: org.apache.ambari.server.view.configuration.ViewConfigTest.testGetClusterConfigOptions
Test being executed: org.apache.ambari.server.view.ViewSubResourceProviderTest.testGetResources
Test being executed: org.apache.ambari.server.view.ViewSubResourceProviderTest.testGetResources_temporal
Test being executed: org.apache.ambari.server.view.RemoteAmbariClusterTest.testGetConfigurationValue
Test being executed: org.apache.ambari.server.view.RemoteAmbariClusterTest.testGetHostsForServiceComponent
Test being executed: org.apache.ambari.server.view.ViewDataMigrationContextImplTest.getDataVersion
Test being executed: org.apache.ambari.server.view.ViewDataMigrationContextImplTest.putCurrentInstanceData
Test being executed: org.apache.ambari.server.view.ViewDataMigrationContextImplTest.copyAllObjects
Test being executed: org.apache.ambari.server.view.ViewDataMigrationContextImplTest.copyAllInstanceData
Test being executed: org.apache.ambari.server.view.ViewDataMigrationContextImplTest.getDataStore
Test being executed: org.apache.ambari.server.view.ViewDataMigrationContextImplTest.copyAllObjectsWithCustomConverter
Test being executed: org.apache.ambari.server.view.ViewDataMigrationContextImplTest.getEntityClasses
Test being executed: org.apache.ambari.server.view.ViewDataMigrationContextImplTest.getInstanceDataByUser
Test being executed: org.apache.ambari.server.view.ViewRegistryTest.testGetSubResourceDefinitions
Test being executed: org.apache.ambari.server.view.ViewRegistryTest.testUpdateViewInstance_validatorPass
Test being executed: org.apache.ambari.server.view.ViewRegistryTest.testUpdateViewInstance_validatorFail
Test being executed: org.apache.ambari.server.view.ViewRegistryTest.testRemoveInstanceData
Test being executed: org.apache.ambari.server.view.ViewRegistryTest.testIncludeDefinitionForAdmin
Test being executed: org.apache.ambari.server.view.ViewRegistryTest.testIncludeDefinitionForUserNoInstances
Test being executed: org.apache.ambari.server.view.ViewRegistryTest.testIncludeDefinitionForUserHasAccess
Test being executed: org.apache.ambari.server.view.ViewRegistryTest.testOnAmbariEventServiceCreation
Test being executed: org.apache.ambari.server.view.ViewRegistryTest.testOnAmbariEventServiceCreation_widcardStackVersion
Test being executed: org.apache.ambari.server.view.ViewRegistryTest.testOnAmbariEventServiceCreation_mismatchStackVersion
Test being executed: org.apache.ambari.server.view.ViewRegistryTest.testOnAmbariEventServiceCreation_missingClusterService
Test being executed: org.apache.ambari.server.view.ViewRegistryTest.testCheckViewVersions
Test being executed: org.apache.ambari.server.view.ViewRegistryTest.testExtractViewArchive
Test being executed: org.apache.ambari.server.view.ViewRegistryTest.testSetViewInstanceRoleAccess
Test being executed: org.apache.ambari.server.view.ViewRegistryTest.testReadViewArchives_exception
Test being executed: org.apache.ambari.server.view.ViewRegistryTest.testListener
Test being executed: org.apache.ambari.server.view.ViewRegistryTest.testListener_allVersions
Test being executed: org.apache.ambari.server.view.ViewRegistryTest.testGetResourceProviders
Test being executed: org.apache.ambari.server.view.ViewRegistryTest.testAddGetDefinitions
Test being executed: org.apache.ambari.server.view.ViewRegistryTest.testGetDefinition
Test being executed: org.apache.ambari.server.view.ViewRegistryTest.testAddGetInstanceDefinitions
Test being executed: org.apache.ambari.server.view.ViewRegistryTest.testAddInstanceDefinition
Test being executed: org.apache.ambari.server.view.ViewRegistryTest.testInstallViewInstance
Test being executed: org.apache.ambari.server.view.ViewRegistryTest.testInstallViewInstance_invalid
Test being executed: org.apache.ambari.server.view.ViewRegistryTest.testInstallViewInstance_validatorPass
Test being executed: org.apache.ambari.server.view.ViewRegistryTest.testInstallViewInstance_validatorFail
Test being executed: org.apache.ambari.server.view.ViewRegistryTest.testInstallViewInstance_unknownView
Test being executed: org.apache.ambari.server.view.ViewRegistryTest.testUpdateViewInstance
Test being executed: org.apache.ambari.server.view.ViewRegistryTest.testSetViewInstanceProperties
Test being executed: org.apache.ambari.server.view.ViewRegistryTest.testUninstallViewInstance
Test being executed: org.apache.ambari.server.view.ViewRegistryTest.testUpdateViewInstance_invalid
Test being executed: org.apache.ambari.server.view.ViewRegistryTest.testReadViewArchives
Test being executed: org.apache.ambari.server.view.ViewRegistryTest.testReadViewArchives_removeUndeployed
Test being executed: org.apache.ambari.server.view.ViewRegistryTest.testReadViewArchives_badArchive
Test being executed: org.apache.ambari.server.view.ViewRegistryTest.testReadViewArchives_viewAutoInstanceCreation
Test being executed: org.apache.ambari.server.view.validation.InstanceValidationResultImplTest.testToJson
Test being executed: org.apache.ambari.server.view.validation.InstanceValidationResultImplTest.testGetPropertyResults
