Executing fixed runner now.
	at edu.washington.cs.dt.util.TestRunnerWrapperFileInputs.main(TestRunnerWrapperFileInputs.java:28)
Test being executed: RegressionTest3.test198
Test being executed: RegressionTest3.test199
Test being executed: RegressionTest3.test200
Test being executed: RegressionTest3.test201
Test being executed: RegressionTest3.test202
Test being executed: RegressionTest3.test203
Test being executed: RegressionTest3.test204
Test being executed: RegressionTest3.test205
Test being executed: RegressionTest3.test206
Test being executed: RegressionTest3.test207
Test being executed: RegressionTest3.test208
Test being executed: RegressionTest3.test209
Test being executed: RegressionTest3.test210
Test being executed: RegressionTest3.test211
Test being executed: RegressionTest3.test212
Test being executed: RegressionTest3.test213
Test being executed: RegressionTest3.test214
Test being executed: RegressionTest3.test215
Test being executed: RegressionTest3.test216
Test being executed: RegressionTest3.test217
Test being executed: RegressionTest3.test218
Test being executed: RegressionTest3.test219
java.lang.AssertionError: '<dubbo:service uniqueServiceName="null" exported="false" unexported="false" export="false" validation="hi!" />' != '<dubbo:service exported="false" unexported="false" uniqueServiceName="null" export="false" validation="hi!" />'
	at RegressionTest3.test219(RegressionTest3.java:5620)
	at edu.washington.cs.dt.util.JUnitTestRunner.runChild(JUnitTestRunner.java:263)
	at edu.washington.cs.dt.util.JUnitTestRunner.run(JUnitTestRunner.java:66)
	at edu.washington.cs.dt.util.JUnitTestExecutor.execute(JUnitTestExecutor.java:207)
	at edu.washington.cs.dt.util.JUnitTestExecutor.executeWithJUnit4Runner(JUnitTestExecutor.java:231)
	at edu.washington.cs.dt.util.JUnitTestExecutor.runOrder(JUnitTestExecutor.java:49)
	at edu.washington.cs.dt.util.TestRunnerWrapperFileInputs.runTests(TestRunnerWrapperFileInputs.java:64)
Test being executed: RegressionTest3.test220
	at edu.washington.cs.dt.util.TestRunnerWrapperFileInputs.main(TestRunnerWrapperFileInputs.java:28)
Test being executed: RegressionTest3.test221
Test being executed: RegressionTest3.test222
Test being executed: RegressionTest3.test223
Test being executed: RegressionTest3.test224
Test being executed: RegressionTest3.test225
Test being executed: RegressionTest3.test226
Test being executed: RegressionTest3.test227
Test being executed: RegressionTest3.test228
Test being executed: RegressionTest3.test229
Test being executed: RegressionTest3.test230
Test being executed: RegressionTest3.test231
Test being executed: RegressionTest3.test232
Test being executed: RegressionTest3.test233
Test being executed: RegressionTest3.test234
Test being executed: RegressionTest3.test235
Test being executed: RegressionTest3.test236
Test being executed: RegressionTest3.test237
Test being executed: RegressionTest3.test238
Test being executed: RegressionTest3.test239
Test being executed: RegressionTest3.test240
Test being executed: RegressionTest3.test241
Test being executed: RegressionTest3.test242
Test being executed: RegressionTest3.test243
Test being executed: RegressionTest3.test244
Test being executed: RegressionTest3.test245
Test being executed: RegressionTest3.test246
Test being executed: RegressionTest3.test247
Test being executed: RegressionTest3.test248
Test being executed: RegressionTest3.test249
Test being executed: RegressionTest3.test250
Test being executed: RegressionTest3.test251
Test being executed: RegressionTest3.test252
Test being executed: RegressionTest3.test253
Test being executed: RegressionTest3.test254
Test being executed: RegressionTest3.test255
Test being executed: RegressionTest3.test256
Test being executed: RegressionTest3.test257
Test being executed: RegressionTest3.test258
Test being executed: RegressionTest3.test259
Test being executed: RegressionTest3.test260
Test being executed: RegressionTest3.test261
Test being executed: RegressionTest3.test262
Test being executed: RegressionTest3.test263
Test being executed: RegressionTest3.test264
Test being executed: RegressionTest3.test265
Test being executed: RegressionTest3.test266
Test being executed: RegressionTest3.test267
Test being executed: RegressionTest3.test268
Test being executed: RegressionTest3.test269
Test being executed: RegressionTest3.test270
Test being executed: RegressionTest3.test271
Test being executed: RegressionTest3.test272
Test being executed: RegressionTest3.test273
Test being executed: RegressionTest3.test274
Test being executed: RegressionTest3.test275
Test being executed: RegressionTest3.test276
Test being executed: RegressionTest3.test277
Test being executed: RegressionTest3.test278
Test being executed: RegressionTest3.test279
Test being executed: RegressionTest3.test280
Test being executed: RegressionTest3.test281
Test being executed: RegressionTest3.test282
java.lang.AssertionError: '<dubbo:service uniqueServiceName="null" exported="false" unexported="false" export="false" />' != '<dubbo:service exported="false" unexported="false" uniqueServiceName="null" export="false" />'
	at RegressionTest3.test282(RegressionTest3.java:7058)
	at edu.washington.cs.dt.util.JUnitTestRunner.runChild(JUnitTestRunner.java:263)
	at edu.washington.cs.dt.util.JUnitTestRunner.run(JUnitTestRunner.java:66)
Test being executed: RegressionTest3.test283
	at edu.washington.cs.dt.util.JUnitTestExecutor.execute(JUnitTestExecutor.java:207)
	at edu.washington.cs.dt.util.JUnitTestExecutor.executeWithJUnit4Runner(JUnitTestExecutor.java:231)
	at edu.washington.cs.dt.util.JUnitTestExecutor.runOrder(JUnitTestExecutor.java:49)
	at edu.washington.cs.dt.util.TestRunnerWrapperFileInputs.runTests(TestRunnerWrapperFileInputs.java:64)
	at edu.washington.cs.dt.util.TestRunnerWrapperFileInputs.main(TestRunnerWrapperFileInputs.java:28)
Test being executed: RegressionTest3.test284
Test being executed: RegressionTest3.test285
Test being executed: RegressionTest3.test286
Test being executed: RegressionTest3.test287
Test being executed: RegressionTest3.test288
Test being executed: RegressionTest3.test289
Test being executed: RegressionTest3.test290
Test being executed: RegressionTest3.test291
Test being executed: RegressionTest3.test292
Test being executed: RegressionTest3.test293
Test being executed: RegressionTest3.test294
Test being executed: RegressionTest3.test295
Test being executed: RegressionTest3.test296
Test being executed: RegressionTest3.test297
Test being executed: RegressionTest3.test298
Test being executed: RegressionTest3.test299
Test being executed: RegressionTest3.test300
Test being executed: RegressionTest3.test301
Test being executed: RegressionTest3.test302
Test being executed: RegressionTest3.test303
Test being executed: RegressionTest3.test304
Test being executed: RegressionTest3.test305
Test being executed: RegressionTest3.test306
Test being executed: RegressionTest3.test307
Test being executed: RegressionTest3.test308
Test being executed: RegressionTest3.test309
Test being executed: RegressionTest3.test310
Test being executed: RegressionTest3.test311
Test being executed: RegressionTest3.test312
Test being executed: RegressionTest3.test313
Test being executed: RegressionTest3.test314
Test being executed: RegressionTest3.test315
Test being executed: RegressionTest3.test316
Test being executed: RegressionTest3.test317
Test being executed: RegressionTest3.test318
Test being executed: RegressionTest3.test319
Test being executed: RegressionTest3.test320
Test being executed: RegressionTest3.test321
Test being executed: RegressionTest3.test322
Test being executed: RegressionTest3.test323
Test being executed: RegressionTest3.test324
Test being executed: RegressionTest3.test325
Test being executed: RegressionTest3.test326
Test being executed: RegressionTest3.test327
Test being executed: RegressionTest3.test328
Test being executed: RegressionTest3.test329
Test being executed: RegressionTest3.test330
Test being executed: RegressionTest3.test331
Test being executed: RegressionTest3.test332
Test being executed: RegressionTest3.test333
Test being executed: RegressionTest3.test334
Test being executed: RegressionTest3.test335
Test being executed: RegressionTest3.test336
Test being executed: RegressionTest3.test337
Test being executed: RegressionTest3.test338
Test being executed: RegressionTest3.test339
Test being executed: RegressionTest3.test340
Test being executed: RegressionTest3.test341
Test being executed: RegressionTest3.test342
Test being executed: RegressionTest3.test343
Test being executed: RegressionTest3.test344
Test being executed: RegressionTest3.test345
Test being executed: RegressionTest3.test346
Test being executed: RegressionTest3.test347
java.lang.AssertionError: '<dubbo:service uniqueServiceName="null" exported="false" unexported="false" export="false" validation="hi!" />' != '<dubbo:service exported="false" unexported="false" uniqueServiceName="null" export="false" validation="hi!" />'
	at RegressionTest3.test347(RegressionTest3.java:8639)
Test being executed: RegressionTest3.test348
	at edu.washington.cs.dt.util.JUnitTestRunner.runChild(JUnitTestRunner.java:263)
	at edu.washington.cs.dt.util.JUnitTestRunner.run(JUnitTestRunner.java:66)
	at edu.washington.cs.dt.util.JUnitTestExecutor.execute(JUnitTestExecutor.java:207)
	at edu.washington.cs.dt.util.JUnitTestExecutor.executeWithJUnit4Runner(JUnitTestExecutor.java:231)
	at edu.washington.cs.dt.util.JUnitTestExecutor.runOrder(JUnitTestExecutor.java:49)
	at edu.washington.cs.dt.util.TestRunnerWrapperFileInputs.runTests(TestRunnerWrapperFileInputs.java:64)
	at edu.washington.cs.dt.util.TestRunnerWrapperFileInputs.main(TestRunnerWrapperFileInputs.java:28)
Test being executed: RegressionTest3.test349
Test being executed: RegressionTest3.test350
Test being executed: RegressionTest3.test351
Test being executed: RegressionTest3.test352
Test being executed: RegressionTest3.test353
Test being executed: RegressionTest3.test354
Test being executed: RegressionTest3.test355
Test being executed: RegressionTest3.test356
Test being executed: RegressionTest3.test357
Test being executed: RegressionTest3.test358
Test being executed: RegressionTest3.test359
Test being executed: RegressionTest3.test360
Test being executed: RegressionTest3.test361
Test being executed: RegressionTest3.test362
Test being executed: RegressionTest3.test363
Test being executed: RegressionTest3.test364
Test being executed: RegressionTest3.test365
Test being executed: RegressionTest3.test366
java.lang.AssertionError: '<dubbo:service uniqueServiceName="null" exported="false" unexported="false" export="false" validation="hi!" />' != '<dubbo:service exported="false" unexported="false" uniqueServiceName="null" export="false" validation="hi!" />'
	at RegressionTest3.test366(RegressionTest3.java:9097)
	at edu.washington.cs.dt.util.JUnitTestRunner.runChild(JUnitTestRunner.java:263)
	at edu.washington.cs.dt.util.JUnitTestRunner.run(JUnitTestRunner.java:66)
	at edu.washington.cs.dt.util.JUnitTestExecutor.execute(JUnitTestExecutor.java:207)
	at edu.washington.cs.dt.util.JUnitTestExecutor.executeWithJUnit4Runner(JUnitTestExecutor.java:231)
	at edu.washington.cs.dt.util.JUnitTestExecutor.runOrder(JUnitTestExecutor.java:49)
Test being executed: RegressionTest3.test367
	at edu.washington.cs.dt.util.TestRunnerWrapperFileInputs.runTests(TestRunnerWrapperFileInputs.java:64)
	at edu.washington.cs.dt.util.TestRunnerWrapperFileInputs.main(TestRunnerWrapperFileInputs.java:28)
Test being executed: RegressionTest3.test368
Test being executed: RegressionTest3.test369
Test being executed: RegressionTest3.test370
Test being executed: RegressionTest3.test371
Test being executed: RegressionTest3.test372
Test being executed: RegressionTest3.test373
Test being executed: RegressionTest3.test374
Test being executed: RegressionTest3.test375
Test being executed: RegressionTest3.test376
Test being executed: RegressionTest3.test377
Test being executed: RegressionTest3.test378
Test being executed: RegressionTest3.test379
Test being executed: RegressionTest3.test380
Test being executed: RegressionTest3.test381
Test being executed: RegressionTest3.test382
Test being executed: RegressionTest3.test383
Test being executed: RegressionTest3.test384
Test being executed: RegressionTest3.test385
Test being executed: RegressionTest3.test386
Test being executed: RegressionTest3.test387
Test being executed: RegressionTest3.test388
Test being executed: RegressionTest3.test389
Test being executed: RegressionTest3.test390
Test being executed: RegressionTest3.test391
Test being executed: RegressionTest3.test392
Test being executed: RegressionTest3.test393
Test being executed: RegressionTest3.test394
Test being executed: RegressionTest3.test395
Test being executed: RegressionTest3.test396
Test being executed: RegressionTest3.test397
Test being executed: RegressionTest3.test398
Test being executed: RegressionTest3.test399
Test being executed: RegressionTest3.test400
Test being executed: RegressionTest3.test401
Test being executed: RegressionTest3.test402
Test being executed: RegressionTest3.test403
Test being executed: RegressionTest3.test404
Test being executed: RegressionTest3.test405
Test being executed: RegressionTest3.test406
Test being executed: RegressionTest3.test407
Test being executed: RegressionTest3.test408
Test being executed: RegressionTest3.test409
Test being executed: RegressionTest3.test410
Test being executed: RegressionTest3.test411
Test being executed: RegressionTest3.test412
Test being executed: RegressionTest3.test413
Test being executed: RegressionTest3.test414
Test being executed: RegressionTest3.test415
Test being executed: RegressionTest3.test416
Test being executed: RegressionTest3.test417
Test being executed: RegressionTest3.test418
Test being executed: RegressionTest3.test419
Test being executed: RegressionTest3.test420
Test being executed: RegressionTest3.test421
Test being executed: RegressionTest3.test422
Test being executed: RegressionTest3.test423
Test being executed: RegressionTest3.test424
Test being executed: RegressionTest3.test425
Test being executed: RegressionTest3.test426
Test being executed: RegressionTest3.test427
Test being executed: RegressionTest3.test428
Test being executed: RegressionTest3.test429
Test being executed: RegressionTest3.test430
Test being executed: RegressionTest3.test431
Test being executed: RegressionTest3.test432
Test being executed: RegressionTest3.test433
Test being executed: RegressionTest3.test434
Test being executed: RegressionTest3.test435
java.lang.AssertionError: '<dubbo:service uniqueServiceName="null" exported="false" unexported="false" export="false" stub="" validation="hi!" />' != '<dubbo:service exported="false" unexported="false" uniqueServiceName="null" export="false" stub="" validation="hi!" />'
Test being executed: RegressionTest3.test436
	at RegressionTest3.test435(RegressionTest3.java:10842)
	at edu.washington.cs.dt.util.JUnitTestRunner.runChild(JUnitTestRunner.java:263)
	at edu.washington.cs.dt.util.JUnitTestRunner.run(JUnitTestRunner.java:66)
	at edu.washington.cs.dt.util.JUnitTestExecutor.execute(JUnitTestExecutor.java:207)
	at edu.washington.cs.dt.util.JUnitTestExecutor.executeWithJUnit4Runner(JUnitTestExecutor.java:231)
	at edu.washington.cs.dt.util.JUnitTestExecutor.runOrder(JUnitTestExecutor.java:49)
	at edu.washington.cs.dt.util.TestRunnerWrapperFileInputs.runTests(TestRunnerWrapperFileInputs.java:64)
	at edu.washington.cs.dt.util.TestRunnerWrapperFileInputs.main(TestRunnerWrapperFileInputs.java:28)
Test being executed: RegressionTest3.test437
Test being executed: RegressionTest3.test438
Test being executed: RegressionTest3.test439
Test being executed: RegressionTest3.test440
Test being executed: RegressionTest3.test441
Test being executed: RegressionTest3.test442
Test being executed: RegressionTest3.test443
Test being executed: RegressionTest3.test444
Test being executed: RegressionTest3.test445
Test being executed: RegressionTest3.test446
Test being executed: RegressionTest3.test447
Test being executed: RegressionTest3.test448
Test being executed: RegressionTest3.test449
Test being executed: RegressionTest3.test450
Test being executed: RegressionTest3.test451
Test being executed: RegressionTest3.test452
Test being executed: RegressionTest3.test453
Test being executed: RegressionTest3.test454
Test being executed: RegressionTest3.test455
Test being executed: RegressionTest3.test456
Test being executed: RegressionTest3.test457
Test being executed: RegressionTest3.test458
Test being executed: RegressionTest3.test459
Test being executed: RegressionTest3.test460
Test being executed: RegressionTest3.test461
Test being executed: RegressionTest3.test462
Test being executed: RegressionTest3.test463
Test being executed: RegressionTest3.test464
Test being executed: RegressionTest3.test465
Test being executed: RegressionTest3.test466
Test being executed: RegressionTest3.test467
Test being executed: RegressionTest3.test468
Test being executed: RegressionTest3.test469
Test being executed: RegressionTest3.test470
Test being executed: RegressionTest3.test471
Test being executed: RegressionTest3.test472
Test being executed: RegressionTest3.test473
Test being executed: RegressionTest3.test474
java.lang.AssertionError: '<dubbo:service uniqueServiceName="" interface="" exported="false" unexported="false" onconnect="hi!" cluster="" timeout="-2147483648" merger="" id="" />' != '<dubbo:service exported="false" unexported="false" interface="" uniqueServiceName="" cluster="" onconnect="hi!" timeout="-2147483648" merger="" id="" />'
	at RegressionTest3.test473(RegressionTest3.java:11753)
	at edu.washington.cs.dt.util.JUnitTestRunner.runChild(JUnitTestRunner.java:263)
	at edu.washington.cs.dt.util.JUnitTestRunner.run(JUnitTestRunner.java:66)
	at edu.washington.cs.dt.util.JUnitTestExecutor.execute(JUnitTestExecutor.java:207)
	at edu.washington.cs.dt.util.JUnitTestExecutor.executeWithJUnit4Runner(JUnitTestExecutor.java:231)
	at edu.washington.cs.dt.util.JUnitTestExecutor.runOrder(JUnitTestExecutor.java:49)
	at edu.washington.cs.dt.util.TestRunnerWrapperFileInputs.runTests(TestRunnerWrapperFileInputs.java:64)
	at edu.washington.cs.dt.util.TestRunnerWrapperFileInputs.main(TestRunnerWrapperFileInputs.java:28)
Test being executed: RegressionTest3.test475
Test being executed: RegressionTest3.test476
Test being executed: RegressionTest3.test477
Test being executed: RegressionTest3.test478
Test being executed: RegressionTest3.test479
Test being executed: RegressionTest3.test480
Test being executed: RegressionTest3.test481
Test being executed: RegressionTest3.test482
Test being executed: RegressionTest3.test483
Test being executed: RegressionTest3.test484
Test being executed: RegressionTest3.test485
Test being executed: RegressionTest3.test486
Test being executed: RegressionTest3.test487
Test being executed: RegressionTest3.test488
Test being executed: RegressionTest3.test489
Test being executed: RegressionTest3.test490
Test being executed: RegressionTest3.test491
Test being executed: RegressionTest3.test492
Test being executed: RegressionTest3.test493
Test being executed: RegressionTest3.test494
Test being executed: RegressionTest3.test495
Test being executed: RegressionTest3.test496
Test being executed: RegressionTest3.test497
Test being executed: RegressionTest3.test498
Test being executed: RegressionTest3.test499
Test being executed: RegressionTest3.test500
Test being executed: RegressionTest4.test006
java.lang.AssertionError: '<dubbo:reference singleton="true" uniqueServiceName="null" url="referenceAnnotationBeanPostProcessor" generic="false" />' != '<dubbo:reference singleton="true" url="referenceAnnotationBeanPostProcessor" uniqueServiceName="null" generic="false" />'
	at RegressionTest4.test006(RegressionTest4.java:177)
Test being executed: RegressionTest4.test007
	at edu.washington.cs.dt.util.JUnitTestRunner.runChild(JUnitTestRunner.java:263)
	at edu.washington.cs.dt.util.JUnitTestRunner.run(JUnitTestRunner.java:66)
	at edu.washington.cs.dt.util.JUnitTestExecutor.execute(JUnitTestExecutor.java:207)
	at edu.washington.cs.dt.util.JUnitTestExecutor.executeWithJUnit4Runner(JUnitTestExecutor.java:231)
	at edu.washington.cs.dt.util.JUnitTestExecutor.runOrder(JUnitTestExecutor.java:49)
	at edu.washington.cs.dt.util.TestRunnerWrapperFileInputs.runTests(TestRunnerWrapperFileInputs.java:64)
	at edu.washington.cs.dt.util.TestRunnerWrapperFileInputs.main(TestRunnerWrapperFileInputs.java:28)
Test being executed: RegressionTest4.test005
Test being executed: RegressionTest4.test004
Test being executed: RegressionTest4.test003
Test being executed: RegressionTest4.test027
Test being executed: RegressionTest4.test028
Test being executed: RegressionTest4.test029
Test being executed: RegressionTest4.test030
Test being executed: RegressionTest4.test031
Test being executed: RegressionTest4.test032
Test being executed: RegressionTest4.test033
Test being executed: RegressionTest4.test034
Test being executed: RegressionTest4.test035
Test being executed: RegressionTest4.test036
Test being executed: RegressionTest4.test037
Test being executed: RegressionTest4.test038
Test being executed: RegressionTest4.test039
Test being executed: RegressionTest4.test040
Test being executed: RegressionTest4.test041
Test being executed: RegressionTest4.test042
Test being executed: RegressionTest4.test043
Test being executed: RegressionTest4.test044
Test being executed: RegressionTest4.test045
Test being executed: RegressionTest4.test046
Test being executed: RegressionTest4.test047
Test being executed: RegressionTest4.test048
Test being executed: RegressionTest4.test049
Test being executed: RegressionTest4.test050
Test being executed: RegressionTest4.test051
Test being executed: RegressionTest4.test052
Test being executed: RegressionTest4.test053
Test being executed: RegressionTest4.test054
Test being executed: RegressionTest4.test055
Test being executed: RegressionTest4.test056
Test being executed: RegressionTest4.test057
Test being executed: RegressionTest4.test058
Test being executed: RegressionTest4.test059
Test being executed: RegressionTest4.test060
Test being executed: RegressionTest4.test061
Test being executed: RegressionTest4.test062
Test being executed: RegressionTest4.test063
Test being executed: RegressionTest4.test064
Test being executed: RegressionTest4.test065
Test being executed: RegressionTest4.test066
Test being executed: RegressionTest4.test067
Test being executed: RegressionTest4.test068
Test being executed: RegressionTest4.test069
Test being executed: RegressionTest4.test070
Test being executed: RegressionTest4.test071
java.lang.AssertionError: '<dubbo:service uniqueServiceName="null" exported="false" unexported="false" export="false" validation="hi!" />' != '<dubbo:service exported="false" unexported="false" uniqueServiceName="null" export="false" validation="hi!" />'
	at RegressionTest4.test071(RegressionTest4.java:1851)
	at edu.washington.cs.dt.util.JUnitTestRunner.runChild(JUnitTestRunner.java:263)
	at edu.washington.cs.dt.util.JUnitTestRunner.run(JUnitTestRunner.java:66)
	at edu.washington.cs.dt.util.JUnitTestExecutor.execute(JUnitTestExecutor.java:207)
	at edu.washington.cs.dt.util.JUnitTestExecutor.executeWithJUnit4Runner(JUnitTestExecutor.java:231)
	at edu.washington.cs.dt.util.JUnitTestExecutor.runOrder(JUnitTestExecutor.java:49)
Test being executed: RegressionTest4.test072
	at edu.washington.cs.dt.util.TestRunnerWrapperFileInputs.runTests(TestRunnerWrapperFileInputs.java:64)
	at edu.washington.cs.dt.util.TestRunnerWrapperFileInputs.main(TestRunnerWrapperFileInputs.java:28)
Test being executed: RegressionTest4.test073
Test being executed: RegressionTest4.test074
Test being executed: RegressionTest4.test075
Test being executed: RegressionTest4.test076
Test being executed: RegressionTest4.test077
Test being executed: RegressionTest4.test078
Test being executed: RegressionTest4.test079
Test being executed: RegressionTest4.test080
Test being executed: RegressionTest4.test081
Test being executed: RegressionTest4.test082
Test being executed: RegressionTest4.test083
Test being executed: RegressionTest4.test084
java.lang.AssertionError: '<dubbo:service uniqueServiceName="null" exported="false" unexported="false" export="false" validation="hi!" />' != '<dubbo:service exported="false" unexported="false" uniqueServiceName="null" export="false" validation="hi!" />'
	at RegressionTest4.test084(RegressionTest4.java:2141)
	at edu.washington.cs.dt.util.JUnitTestRunner.runChild(JUnitTestRunner.java:263)
	at edu.washington.cs.dt.util.JUnitTestRunner.run(JUnitTestRunner.java:66)
	at edu.washington.cs.dt.util.JUnitTestExecutor.execute(JUnitTestExecutor.java:207)
	at edu.washington.cs.dt.util.JUnitTestExecutor.executeWithJUnit4Runner(JUnitTestExecutor.java:231)
	at edu.washington.cs.dt.util.JUnitTestExecutor.runOrder(JUnitTestExecutor.java:49)
Test being executed: RegressionTest4.test085
	at edu.washington.cs.dt.util.TestRunnerWrapperFileInputs.runTests(TestRunnerWrapperFileInputs.java:64)
	at edu.washington.cs.dt.util.TestRunnerWrapperFileInputs.main(TestRunnerWrapperFileInputs.java:28)
Test being executed: RegressionTest4.test086
Test being executed: RegressionTest4.test087
Test being executed: RegressionTest4.test088
Test being executed: RegressionTest4.test089
Test being executed: RegressionTest4.test090
Test being executed: RegressionTest4.test091
Test being executed: RegressionTest4.test092
Test being executed: RegressionTest4.test093
Test being executed: RegressionTest4.test094
Test being executed: RegressionTest4.test095
Test being executed: RegressionTest4.test096
Test being executed: RegressionTest4.test097
Test being executed: RegressionTest4.test098
Test being executed: RegressionTest4.test099
Test being executed: RegressionTest4.test100
Test being executed: RegressionTest4.test101
Test being executed: RegressionTest4.test102
Test being executed: RegressionTest4.test103
Test being executed: RegressionTest4.test104
Test being executed: RegressionTest4.test105
Test being executed: RegressionTest4.test106
Test being executed: RegressionTest4.test107
Test being executed: RegressionTest4.test108
Test being executed: RegressionTest4.test109
Test being executed: RegressionTest4.test110
Test being executed: RegressionTest4.test111
Test being executed: RegressionTest4.test112
Test being executed: RegressionTest4.test113
Test being executed: RegressionTest4.test114
Test being executed: RegressionTest4.test115
Test being executed: RegressionTest4.test116
Test being executed: RegressionTest4.test117
Test being executed: RegressionTest4.test118
java.lang.AssertionError: '<dubbo:reference singleton="true" uniqueServiceName="null" check="false" init="true" stubevent="true" generic="false" onconnect="<dubbo:service exported="false" unexported="false" uniqueServiceName="null" export="false" validation="hi!" />" mock="false" cache="<dubbo:service exported="false" unexported="false" uniqueServiceName="null" export="false" validation="hi!" />" />' != '<dubbo:reference singleton="true" uniqueServiceName="null" check="false" stubevent="true" init="true" generic="false" onconnect="<dubbo:service exported="false" unexported="false" uniqueServiceName="null" export="false" validation="hi!" />" mock="false" cache="<dubbo:service exported="false" unexported="false" uniqueServiceName="null" export="false" validation="hi!" />" />'
	at RegressionTest4.test118(RegressionTest4.java:3013)
	at edu.washington.cs.dt.util.JUnitTestRunner.runChild(JUnitTestRunner.java:263)
	at edu.washington.cs.dt.util.JUnitTestRunner.run(JUnitTestRunner.java:66)
	at edu.washington.cs.dt.util.JUnitTestExecutor.execute(JUnitTestExecutor.java:207)
	at edu.washington.cs.dt.util.JUnitTestExecutor.executeWithJUnit4Runner(JUnitTestExecutor.java:231)
	at edu.washington.cs.dt.util.JUnitTestExecutor.runOrder(JUnitTestExecutor.java:49)
Test being executed: RegressionTest4.test119
	at edu.washington.cs.dt.util.TestRunnerWrapperFileInputs.runTests(TestRunnerWrapperFileInputs.java:64)
	at edu.washington.cs.dt.util.TestRunnerWrapperFileInputs.main(TestRunnerWrapperFileInputs.java:28)
java.lang.AssertionError: '<dubbo:reference singleton="true" uniqueServiceName="null" check="false" lazy="true" stubevent="true" generic="false" onconnect="<dubbo:service exported="false" unexported="false" uniqueServiceName="null" export="false" validation="hi!" />" />' != '<dubbo:reference singleton="true" uniqueServiceName="null" check="false" stubevent="true" lazy="true" generic="false" onconnect="<dubbo:service exported="false" unexported="false" uniqueServiceName="null" export="false" validation="hi!" />" />'
	at RegressionTest4.test119(RegressionTest4.java:3029)
	at edu.washington.cs.dt.util.JUnitTestRunner.runChild(JUnitTestRunner.java:263)
	at edu.washington.cs.dt.util.JUnitTestRunner.run(JUnitTestRunner.java:66)
	at edu.washington.cs.dt.util.JUnitTestExecutor.execute(JUnitTestExecutor.java:207)
	at edu.washington.cs.dt.util.JUnitTestExecutor.executeWithJUnit4Runner(JUnitTestExecutor.java:231)
	at edu.washington.cs.dt.util.JUnitTestExecutor.runOrder(JUnitTestExecutor.java:49)
	at edu.washington.cs.dt.util.TestRunnerWrapperFileInputs.runTests(TestRunnerWrapperFileInputs.java:64)
	at edu.washington.cs.dt.util.TestRunnerWrapperFileInputs.main(TestRunnerWrapperFileInputs.java:28)
Test being executed: RegressionTest4.test120
Test being executed: RegressionTest4.test121
Test being executed: RegressionTest4.test122
Test being executed: RegressionTest4.test123
Test being executed: RegressionTest4.test124
Test being executed: RegressionTest4.test125
Test being executed: RegressionTest4.test126
Test being executed: RegressionTest4.test127
Test being executed: RegressionTest4.test128
Test being executed: RegressionTest4.test129
Test being executed: RegressionTest4.test130
Test being executed: RegressionTest4.test131
Test being executed: RegressionTest4.test132
Test being executed: RegressionTest4.test133
Test being executed: RegressionTest4.test134
Test being executed: RegressionTest4.test135
Test being executed: RegressionTest4.test136
Test being executed: RegressionTest4.test137
Test being executed: RegressionTest4.test138
Test being executed: RegressionTest4.test139
Test being executed: RegressionTest4.test140
Test being executed: RegressionTest4.test141
Test being executed: RegressionTest4.test142
Test being executed: RegressionTest4.test143
Test being executed: RegressionTest4.test144
Test being executed: RegressionTest4.test145
Test being executed: RegressionTest4.test146
Test being executed: RegressionTest4.test147
Test being executed: RegressionTest4.test148
Test being executed: RegressionTest4.test149
Test being executed: RegressionTest4.test150
Test being executed: RegressionTest4.test151
Test being executed: RegressionTest4.test152
Test being executed: RegressionTest4.test153
Test being executed: RegressionTest4.test154
Test being executed: RegressionTest4.test155
Test being executed: RegressionTest4.test156
Test being executed: RegressionTest4.test157
Test being executed: RegressionTest4.test158
Test being executed: RegressionTest4.test159
Test being executed: RegressionTest4.test160
Test being executed: RegressionTest4.test161
Test being executed: RegressionTest4.test162
Test being executed: RegressionTest4.test163
Test being executed: RegressionTest4.test164
Test being executed: RegressionTest4.test165
Test being executed: RegressionTest4.test166
Test being executed: RegressionTest4.test167
Test being executed: RegressionTest4.test168
Test being executed: RegressionTest4.test169
Test being executed: RegressionTest4.test170
Test being executed: RegressionTest4.test171
Test being executed: RegressionTest4.test172
Test being executed: RegressionTest4.test173
Test being executed: RegressionTest4.test174
Test being executed: RegressionTest4.test175
Test being executed: RegressionTest4.test176
java.lang.AssertionError: '<dubbo:service uniqueServiceName="" interface="" exported="false" unexported="false" accesslog="true" timeout="-2147483648" async="true" id="" />' != '<dubbo:service exported="false" unexported="false" interface="" uniqueServiceName="" accesslog="true" timeout="-2147483648" async="true" id="" />'
	at RegressionTest4.test176(RegressionTest4.java:4417)
	at edu.washington.cs.dt.util.JUnitTestRunner.runChild(JUnitTestRunner.java:263)
	at edu.washington.cs.dt.util.JUnitTestRunner.run(JUnitTestRunner.java:66)
	at edu.washington.cs.dt.util.JUnitTestExecutor.execute(JUnitTestExecutor.java:207)
	at edu.washington.cs.dt.util.JUnitTestExecutor.executeWithJUnit4Runner(JUnitTestExecutor.java:231)
	at edu.washington.cs.dt.util.JUnitTestExecutor.runOrder(JUnitTestExecutor.java:49)
	at edu.washington.cs.dt.util.TestRunnerWrapperFileInputs.runTests(TestRunnerWrapperFileInputs.java:64)
Test being executed: RegressionTest4.test177
	at edu.washington.cs.dt.util.TestRunnerWrapperFileInputs.main(TestRunnerWrapperFileInputs.java:28)
